Date,Session source / medium,Device category,Browser,Language,Page path and screen class,Landing page,Country,City,Total users,Sessions,Engaged sessions,Average session length (sec),Views,Conversions,Revenue,Calc Goals
2022-09-02,l.facebook.com / referral,desktop,Edge,English,/classes%3Ffbclid=IwAR3zgku3yQ_reyQAGHbugL9lqiATbuu0Ojbhc40rmrmTYNY-qyIZTZPZo6k,/classes?fbclid=IwAR1pbvm7uE7rFzUzWuhCWStsAEAWu8_UwiOcnQbf4vNUgXc9wgDy3JpeKUg,United States,Tucson,1,1,0,0,1,0,,below
2022-09-02,mail.google.com / referral,mobile,Safari,English,/,/,United States,Holdrege,1,1,1,0,2,0,,below
2022-09-02,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/no-frills2022,/no-frills2022,United States,Tucson,1,1,1,0,2,0,,below
2022-09-02,yelp.com / referral,desktop,Mozilla Compatible Agent,English,/,/,United States,Catalina Foothills,1,1,1,0,4,0,,below
2022-09-02,yelp.com / referral,desktop,Mozilla Compatible Agent,English,/classes,/,United States,Catalina Foothills,1,1,0,39,8,0,,below
2022-09-03,(direct) / (none),desktop,Safari,English,/event-details/adult-lucid-dance,/event-details/adult-lucid-dance,United States,Phoenix,1,1,1,0,2,0,,below
2022-09-03,(direct) / (none),mobile,Safari,English,/,/,United States,Butte,1,1,1,0,2,0,,below
2022-09-03,(direct) / (none),mobile,Safari,English,/no-frills2022,/,United States,Butte,1,1,0,43,2,0,,below
2022-09-03,(direct) / (none),mobile,Safari,English,/no-frills2022%3Ffbclid=IwAR11RLmmcC1H36dQtwPpn0_b8KsZ0lTm4DNJWOPXQ2iqw9uF08AwWzplZ7Y,/,United States,Butte,1,1,0,0,2,0,,below
2022-09-03,google / organic,desktop,Chrome,English,/,/,United States,Catalina Foothills,1,1,1,0,2,0,,below
2022-09-03,google / organic,desktop,Chrome,English,/classes,/,United States,Catalina Foothills,1,1,0,99,2,0,,below
2022-09-03,google / organic,desktop,Chrome,English,/event-details/adult-contemporary-dance,/,United States,Catalina Foothills,1,1,0,9,2,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/,/,United States,Albuquerque,1,1,1,9,6,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/,/,United States,Tucson,2,2,2,7.5,4,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/classes,/,United States,Tucson,1,1,0,12,2,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/event-details/adult-lucid-dance,/,United States,Tucson,1,1,0,0,2,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/more,/,United States,Albuquerque,1,1,0,209,4,0,,below
2022-09-03,google / organic,mobile,Chrome,English,/safety-guidelines,/,United States,Tucson,1,1,0,35,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,(not set),1,1,0,10,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Afton,1,1,1,19,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Duchesne,1,1,1,11,4,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Eagle Butte,1,1,0,3,0,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Glendive,1,1,1,1,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Los Angeles,1,1,0,0,1,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Sidney,1,1,0,26,0,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Washington,1,1,1,1,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/,/,United States,Wellington,1,1,0,9,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/selenawinsconsinteamdancers,/selenawinsconsinteamdancers,United States,Eagle Butte,1,1,1,32,2,0,,below
2022-09-03,google / organic,mobile,Safari,English,/classes,/,United States,Duchesne,1,1,0,24,2,0,,below
2022-09-03,l.facebook.com / referral,desktop,Edge,English,/classes,(not set),United States,Sierra Vista,1,1,0,0,0,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,1,0,2,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662269425833,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662271007399,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/classes,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,0,9,2,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/event-details/adult-contemporary-dance,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,0,30,3,0,,below
2022-09-03,tagassistant.google.com / referral,desktop,Chrome,English,/event-details/adult-contemporary-dance/ticket-form,/%3Fgtm_debug=1662269425833?gtm_debug=1662269425833,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-03,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/no-frills2022,(not set),United States,Oro Valley,1,1,0,0,0,0,,below
2022-09-03,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/no-frills2022,/no-frills2022,United States,Oro Valley,1,1,1,5,2,0,,below
2022-09-03,yahoo / organic,desktop,Safari,English,/,/,United States,Catalina Foothills,1,1,1,0,2,0,,below
2022-09-03,yahoo / organic,desktop,Safari,English,/classes,/,United States,Catalina Foothills,1,1,0,234,2,0,,below
2022-09-04,(direct) / (none),desktop,Chrome,English,/,/,United States,Tucson,1,1,1,13,4,0,,below
2022-09-04,(direct) / (none),desktop,Chrome,English,/apprenticeship,/,United States,Tucson,1,1,0,19,6,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/,/,United States,Carbondale,1,1,0,0,2,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/,/,United States,Helena,1,1,1,15,2,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/,/,United States,Taos,1,1,1,59,2,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/apprenticeship,/apprenticeship,United States,Tucson,1,1,1,6,2,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/classes,/,United States,Helena,1,1,0,8,2,0,,below
2022-09-04,(direct) / (none),mobile,Safari,English,/staff,/,United States,Carbondale,1,1,0,9,2,0,,below
2022-09-04,duckduckgo / organic,mobile,Safari,English,/more,/more,United States,Sahuarita,1,1,1,6,2,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/,/events-shows,United States,Tucson,1,1,0,0,4,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/apprenticeship,/events-shows,United States,Tucson,1,1,0,48,3,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/apprenticeship%3Ffbclid=IwAR07-AtfWpOQDmTzDt9MpQd6p-pjCybImlK4rWdCzigblM0mrEfcMQwOhIE,/events-shows,United States,Tucson,1,1,0,0,1,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/classes,/events-shows,United States,Tucson,1,1,0,28,4,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/event-details/no-frills-dance-competition,/events-shows,United States,Tucson,1,1,0,6,2,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/events-shows,/events-shows,United States,Tucson,1,1,1,7,6,0,,below
2022-09-04,google / organic,desktop,Chrome,English,/no-frills2022,/events-shows,United States,Tucson,1,1,0,22,4,0,,below
2022-09-04,l.instagram.com / referral,mobile,Safari (in-app),English,/apprenticeship,/apprenticeship,United States,Tucson,1,1,1,0,2,0,,below
2022-09-04,lm.facebook.com / referral,mobile,Safari,English,/,/,United States,Phoenix,1,1,1,1,4,0,,below
2022-09-04,lm.facebook.com / referral,mobile,Safari,English,/classes,/,United States,Phoenix,1,1,0,68,2,0,,below
2022-09-04,lm.facebook.com / referral,mobile,Safari,English,/event-details/adult-contemporary-dance,/,United States,Phoenix,1,1,0,17,2,0,,below
2022-09-04,m.facebook.com / referral,mobile,Safari (in-app),English,/apprenticeship,/apprenticeship?fbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,United States,Phoenix,1,1,1,0,1,0,,below
2022-09-04,m.facebook.com / referral,mobile,Safari (in-app),English,/apprenticeship%3Ffbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,/apprenticeship?fbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,United States,Phoenix,1,1,0,0,1,0,,below
2022-09-04,m.facebook.com / referral,mobile,Safari (in-app),English,/classes,/apprenticeship?fbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,United States,Phoenix,1,1,0,52,2,0,,below
2022-09-04,m.facebook.com / referral,mobile,Safari (in-app),English,/event-details/aerial-community-class-youth-adult,/apprenticeship?fbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,United States,Phoenix,1,1,0,8,2,0,,below
2022-09-04,m.facebook.com / referral,mobile,Safari (in-app),English,/studio-y-info,/apprenticeship?fbclid=IwAR0nGUyjEh9MUYTzPNbFQndIkHmzGTDRdOfsfF-vR3Ax4xhcAbouvBH7EnQ,United States,Phoenix,1,1,0,11,2,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,1,103,12,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662350471966,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662352143383,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662352332803,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662353439974,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662353622657,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/%3Fgtm_debug=1662354098024,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/apprenticeship,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,49,11,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/classes,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,45,7,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/event-details/adult-contemporary-dance,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,5,2,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/event-details/aerial-trapeze-dance-workshop-opportunity,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,0,1,0,,below
2022-09-04,tagassistant.google.com / referral,desktop,Chrome,English,/sponsors-donors,/?gtm_debug=1662350309097,Switzerland,Bussigny,1,1,0,29,5,0,,below
2022-09-05,(direct) / (none),desktop,Chrome,English,/,/,United States,Columbus,1,1,0,0,1,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,75,10,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/apprenticeship,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,5,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/classes,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,94,8,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/event-details/adult-contemporary-dance,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,29,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/event-details/adult-contemporary-dance/ticket-form,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,1,1,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/event-details/adult-lucid-dance,/event-details/adult-lucid-dance,United States,Tucson,1,1,1,26,4,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/event-details/adult-lucid-dance/ticket-form,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,1,1,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/event-details/somatic-therapy-for-seniors,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,4,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/events-shows,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,66,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/meet-our-teachers,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,26,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/shop,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,18,2,0,,below
2022-09-05,(direct) / (none),desktop,Firefox,English,/studio-y-info,/event-details/adult-lucid-dance,United States,Tucson,1,1,0,37,2,0,,below
2022-09-05,(direct) / (none),desktop,Safari,English,/,/,United States,Tempe,1,2,2,0,4,0,,below
2022-09-05,(direct) / (none),desktop,Safari,English,/classes,/,United States,Tempe,1,2,0,56.5,6,0,,below
2022-09-05,(direct) / (none),desktop,Safari,English,/event-details/adult-lucid-dance,/,United States,Tempe,1,1,0,10,2,0,,below
2022-09-05,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,1,1,1,1,4,0,,below
2022-09-05,(direct) / (none),mobile,Chrome,English,/classes,/,United States,Tucson,1,1,0,41,2,0,,below
2022-09-05,(direct) / (none),mobile,Chrome,English,/event-details/aerial-trapeze-dance-workshop-opportunity,/,United States,Tucson,1,1,0,15,2,0,,below
2022-09-05,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR0NGNvcNP1TyA0sb0TCXu6XydBMd7mZzG4ZWdSJRewcdW0R0ufPv75vcq8,Ireland,Dublin,1,1,1,0,1,0,,below
2022-09-05,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR0NGNvcNP1TyA0sb0TCXu6XydBMd7mZzG4ZWdSJRewcdW0R0ufPv75vcq8,/?fbclid=IwAR0NGNvcNP1TyA0sb0TCXu6XydBMd7mZzG4ZWdSJRewcdW0R0ufPv75vcq8,Ireland,Dublin,1,1,0,0,1,0,,below
2022-09-05,google / organic,desktop,Chrome,English,/apprenticeship,/apprenticeship,United States,Tucson,1,1,1,0,2,0,,below
2022-09-05,google / organic,desktop,Chrome,English,/classes,/classes,United States,Tucson,1,1,1,125,2,0,,below
2022-09-05,google / organic,mobile,Chrome,English,/,/,United States,Los Angeles,1,1,0,0,1,0,,below
2022-09-05,google / organic,mobile,Chrome,English,/,/,United States,Phoenix,1,1,1,4,4,0,,below
2022-09-05,google / organic,mobile,Chrome,English,/classes,/,United States,Phoenix,1,1,0,40,2,0,,below
2022-09-05,google / organic,mobile,Safari,English,/,/,United States,Phoenix,1,1,1,178,8,0,,below
2022-09-05,google / organic,mobile,Safari,English,/classes,/,United States,Phoenix,1,1,0,24,2,0,,below
2022-09-05,google / organic,mobile,Safari,English,/meet-our-teachers,/,United States,Phoenix,1,1,0,1,2,0,,below
2022-09-05,google / organic,mobile,Safari,English,/nafissa,/,United States,Phoenix,1,1,0,16,2,0,,below
2022-09-05,google / organic,mobile,Safari,English,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,United States,Pawtucket,1,1,1,0,2,0,,below
2022-09-05,google / organic,mobile,Safari,English,/teacherflorence,/teacherflorence,United States,Tempe,1,1,1,8,2,0,,below
2022-09-05,l.facebook.com / referral,mobile,Samsung Internet,English,/apprenticeship,/apprenticeship,United States,Phoenix,1,1,1,0,2,0,,below
2022-09-05,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,6,4,0,,below
2022-09-05,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/events-shows,/,United States,Tucson,1,1,0,14,4,0,,below
2022-09-05,tucsonvalleyofthemoon.com / referral,desktop,Chrome,English,/no-frills2022,/,United States,Tucson,1,1,0,4,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/,/,United States,(not set),1,1,1,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/amy,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/apprenticeship,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/apprenticeship,/apprenticeship,Switzerland,Montreux,1,1,1,12,10,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/classes,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/adult-contemporary-dance,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/adult-lucid-dance,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/aerial-community-class-youth-adult,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/aerial-trapeze-dance-workshop-opportunity,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/somatic-therapy-for-seniors,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/young-adult-aerial-trapeze-ages-13-17,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/event-details/youth-aerial-trapeze-ages-7-11,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/events-shows,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/meet-our-teachers,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/more,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/nafissa,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/no-frills2022,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/photos,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/safety-guidelines,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/sponsors-donors,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/staff,/,United States,(not set),1,1,0,0,2,0,,below
2022-09-06,(direct) / (none),desktop,Chrome,English,/studio-y-info,/,United States,(not set),1,1,0,0,2,0,,below
