Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher
524421,23,1,23.9,3,06/06/21,8.843,0,174,0,0,0
524422,26,0,29.6,3,11/17/21,5.92,3,670,0,0,1
524423,26,1,10.7,5,05/24/21,4.601,2,317,1,0,0
524424,56,1,35.7,2,04/14/21,22.134,3,278,0,0,0
524425,57,1,31.7,1,12/16/21,31.7,2,466,0,0,0
524426,47,0,51.9,5,09/08/21,5.19,1,131,1,0,0
524427,18,1,26,7,07/19/21,3.12,3,142,0,0,1
524428,24,1,48.5,3,10/19/21,33.465,1,760,0,0,0
524429,30,0,16.4,3,12/21/21,13.612,1,586,1,0,0
524430,25,1,32.5,2,07/27/21,32.175,2,978,0,0,0
524431,37,1,17.6,2,03/13/21,16.72,0,429,0,1,0
524432,49,1,47.3,2,11/12/21,18.92,1,419,0,0,1
524433,56,1,19.9,2,05/13/21,12.139,0,762,2,0,0
524434,21,1,1.4,3,11/22/21,0.994,1,381,0,0,0
524435,38,1,46.1,2,08/15/21,11.986,3,196,0,0,0
524436,39,1,37.6,1,12/19/21,37.6,1,308,0,1,0
524437,32,1,17.2,7,08/24/21,7.912,0,175,0,0,0
524438,51,1,28.7,6,11/17/21,23.821,0,363,0,0,1
524439,63,0,36.9,6,09/25/21,30.627,2,441,0,0,1
524440,58,0,25.8,6,06/21/21,16.77,3,473,1,1,0
524441,40,1,46.1,1,09/14/21,46.1,1,558,1,0,0
524442,18,1,25.5,3,10/03/21,13.77,2,152,1,0,0
524443,46,1,47.1,5,04/08/21,29.202,1,858,1,0,0
524444,32,0,4.2,5,07/14/21,3.318,0,990,1,0,0
524445,39,0,29.7,5,04/22/21,26.433,1,666,0,0,0
524446,19,0,20.5,1,04/28/21,20.5,1,456,3,0,0
524447,26,1,32,2,07/18/21,2.24,3,416,3,0,0
524448,34,1,2.3,5,06/14/21,0.713,2,237,0,0,0
524449,25,1,39.5,3,02/04/21,38.71,0,755,0,0,0
524450,23,1,37.5,4,07/31/21,1.125,3,888,0,0,0
524451,62,0,33.1,2,02/04/21,12.578,3,958,0,0,1
524452,49,1,37.8,6,10/01/21,6.804,1,290,3,0,0
524453,20,1,13.4,3,11/27/21,6.7,2,955,0,0,0
524454,48,1,37.3,5,01/06/21,34.689,2,261,1,0,0
524455,52,1,24,3,06/06/21,2.88,2,188,0,0,1
524456,41,1,25.6,5,06/17/21,11.776,1,655,1,0,0
524457,30,0,59.9,3,09/22/21,41.93,2,807,0,1,0
524458,37,1,55.1,4,03/09/21,52.345,0,937,2,0,0
524459,48,0,39.6,1,01/23/21,39.6,3,781,0,0,0
524460,19,0,40.1,2,09/04/21,37.694,3,500,0,0,0
524461,21,1,30,5,04/12/21,26.4,2,639,0,0,0
524462,52,1,48.5,1,07/14/21,48.5,3,457,1,0,0
524463,28,1,31.1,6,09/03/21,4.043,0,419,0,1,0
524464,32,1,14.3,6,03/30/21,11.154,1,199,0,0,0
524465,62,1,37.3,5,06/26/21,16.039,2,760,2,0,0
524466,41,0,13.1,1,08/02/21,13.1,1,154,0,0,0
524467,21,1,37.3,3,12/19/21,16.412,1,188,0,0,0
524468,27,1,27,6,06/14/21,6.48,2,782,0,0,0
524469,22,0,58.1,4,04/30/21,22.078,1,287,1,0,0
524470,20,1,34,5,06/24/21,25.5,1,278,0,0,0
524471,16,0,26.4,5,01/11/21,21.648,0,962,0,0,0
524472,55,1,56.3,5,08/15/21,10.697,2,971,3,0,0
524473,25,1,46.7,3,02/14/21,19.147,2,726,1,0,0
524474,25,0,52.1,7,09/26/21,39.596,1,875,0,0,1
524475,38,0,39.7,3,12/19/21,29.378,0,749,0,0,0
524476,34,1,33.6,3,09/26/21,17.472,1,417,0,0,0
524477,57,0,42.7,7,08/24/21,35.441,1,993,0,0,0
524478,33,0,34.8,4,08/08/21,27.144,0,703,0,0,0
524479,43,1,32.1,3,10/24/21,26.001,1,896,2,1,0
524480,31,1,34.5,3,03/13/21,10.35,2,1041,0,0,0
524481,33,1,40.1,5,10/08/21,2.005,0,419,1,0,0
524482,18,1,38.4,6,03/27/21,2.688,0,308,0,0,0
524483,30,1,4.6,6,05/24/21,2.07,3,799,0,0,0
524484,18,1,28.2,2,04/09/21,25.662,1,566,1,1,1
524485,33,1,49.7,7,05/15/21,20.377,2,140,0,0,0
524486,39,1,30.4,1,09/03/21,30.4,3,416,0,0,0
524487,28,1,26,6,10/31/21,23.66,3,697,1,0,0
524488,50,1,27.7,7,10/18/21,16.897,0,812,1,0,0
524489,41,1,32.2,5,02/25/21,22.218,2,783,2,0,1
524490,60,0,49.5,5,10/30/21,0.99,1,369,0,0,1
524491,46,1,2.1,6,09/04/21,1.848,0,227,0,0,0
524492,44,1,1.6,7,08/08/21,0.576,0,564,0,0,0
524493,36,1,29.6,5,12/13/21,17.168,3,811,0,0,0
524494,28,0,6,3,12/12/21,0.24,2,125,0,0,1
524495,51,0,35.3,2,04/03/21,18.003,1,1074,1,0,0
524496,26,0,35,6,11/25/21,22.75,2,1038,0,0,0
524497,53,0,33.6,6,09/18/21,21.84,0,611,0,0,1
524498,24,1,40.5,7,07/17/21,39.69,0,693,0,1,0
524499,57,0,40.9,2,10/24/21,12.679,2,484,0,0,0
524500,44,1,15.7,4,07/16/21,2.512,0,1080,0,0,1
524501,21,1,25.2,6,08/05/21,10.584,1,1044,0,0,1
524502,38,1,30.1,3,07/22/21,9.933,3,402,0,0,0
524503,40,1,39.6,1,05/25/21,39.6,0,179,1,0,0
524504,56,1,34.8,2,03/17/21,20.88,0,650,1,0,0
524505,16,1,37.8,4,06/08/21,16.254,0,462,0,0,1
524506,34,1,42.9,1,08/23/21,42.9,0,386,0,0,1
524507,49,0,38.6,7,02/25/21,28.95,2,907,1,0,1
524508,61,0,14.6,2,08/28/21,12.994,1,149,3,0,0
524509,56,0,32.9,7,03/01/21,30.268,2,121,1,0,0
524510,62,0,32.4,5,08/16/21,4.86,1,601,1,0,1
524511,26,0,8.4,3,05/29/21,1.428,3,473,0,0,1
524512,23,1,36.5,6,05/28/21,11.68,1,531,3,0,0
524513,45,0,26.1,5,04/25/21,15.399,1,400,1,0,1
524514,36,0,18.9,7,12/01/21,10.017,1,361,0,0,1
524515,18,1,30.8,2,01/18/21,24.024,1,1077,1,0,0
524516,58,1,50.3,3,06/16/21,36.216,2,429,3,0,0
524517,58,0,53.5,7,04/10/21,9.63,1,812,0,0,0
524518,32,0,36.7,1,05/11/21,36.7,3,200,0,1,1
524519,16,1,32,1,02/11/21,32,0,683,0,1,0
524520,16,1,57.7,5,05/01/21,16.156,1,272,0,0,1
524521,30,0,12.8,6,09/09/21,5.12,0,488,0,1,0
524522,60,1,36.9,7,03/15/21,24.354,3,738,1,0,0
524523,47,1,11.6,1,01/04/21,11.6,1,153,3,0,0
524524,17,1,2.5,7,08/13/21,1.025,1,619,1,1,0
524525,44,1,21.1,7,02/21/21,19.412,0,1015,0,0,0
524526,52,1,53.5,3,07/17/21,49.22,1,480,1,0,1
524527,54,1,46.3,7,02/02/21,11.575,2,159,0,0,0
524528,25,1,36.6,1,08/14/21,36.6,0,700,0,1,0
524529,31,1,48.5,3,10/10/21,32.98,0,841,0,0,1
524530,16,1,17.6,1,11/01/21,17.6,1,916,0,0,0
524531,31,0,30.7,3,11/25/21,19.034,1,545,0,0,1
524532,56,1,39.1,4,06/30/21,27.761,0,1007,1,0,0
524533,38,1,10.7,4,11/14/21,10.7,2,344,0,0,1
524534,40,1,14.8,7,11/18/21,3.848,0,406,3,0,1
524535,49,1,16,2,10/01/21,5.44,1,906,0,0,0
524536,23,0,39.6,1,03/04/21,39.6,1,765,0,0,1
524537,47,0,6.1,1,04/22/21,6.1,2,485,0,0,0
524538,29,1,24.8,7,10/29/21,22.568,1,348,0,0,0
524539,33,1,47.7,4,07/07/21,29.574,0,339,0,0,0
524540,34,0,27.5,6,06/07/21,10.45,1,178,3,0,0
524541,23,1,17.3,3,02/02/21,1.038,2,732,0,0,0
524542,53,1,34,4,05/29/21,17,1,413,0,1,1
524543,55,1,37.5,5,04/22/21,34.5,0,899,1,0,0
524544,28,0,30.5,7,07/02/21,22.57,1,226,1,0,0
524545,26,1,10.7,1,01/05/21,10.7,1,686,0,0,0
524546,52,1,34.7,5,07/03/21,2.776,2,187,0,0,0
524547,29,1,58.7,3,05/23/21,38.155,0,185,0,0,0
524548,46,1,13.6,5,11/16/21,7.48,3,439,1,0,0
524549,46,1,16.5,6,05/10/21,1.815,0,454,0,1,0
524550,43,0,26.8,6,12/22/21,17.42,0,885,1,0,0
524551,27,1,39.9,2,08/15/21,0.399,2,992,0,1,1
524552,36,0,26.4,6,04/15/21,2.64,2,384,0,1,0
524553,41,1,39.7,3,12/05/21,12.704,2,755,0,1,1
524554,26,1,4.2,4,01/05/21,3.528,1,746,0,0,0
524555,20,1,20,3,02/21/21,16,2,305,0,0,1
524556,31,1,11.6,4,09/28/21,8.7,0,982,0,0,1
524557,58,0,43.7,6,01/25/21,2.622,2,743,0,1,1
524558,53,1,35.7,2,01/26/21,12.138,1,727,1,0,0
524559,29,1,35.3,3,11/18/21,24.004,1,619,0,0,0
524560,41,0,6.3,1,08/25/21,6.3,0,1049,0,0,1
524561,62,1,31.3,5,08/05/21,29.109,2,791,1,0,0
524562,34,1,36.5,7,05/29/21,15.33,2,480,1,0,1
524563,17,0,15.4,1,04/18/21,15.4,3,389,0,0,1
524564,16,1,33.1,4,04/13/21,31.114,0,447,1,1,0
524565,38,1,30,6,06/27/21,20.4,0,313,0,0,1
524566,17,1,36.8,4,09/17/21,22.08,1,501,0,0,0
524567,53,1,8.1,5,08/22/21,4.86,2,730,0,0,1
524568,60,1,3.4,7,03/17/21,3.23,2,768,1,0,0
524569,63,1,35.1,7,02/05/21,4.212,3,215,0,0,0
524570,46,1,32.6,7,04/29/21,25.428,1,1025,0,1,0
524571,33,1,9.1,1,03/08/21,9.1,2,730,0,0,1
524572,46,1,36.7,2,07/08/21,26.424,0,706,0,0,0
524573,51,0,15.2,6,05/30/21,8.512,0,272,0,0,0
524574,46,0,34.3,5,04/28/21,33.957,0,158,0,0,0
524575,43,0,9.7,1,01/28/21,9.7,0,897,0,1,0
524576,17,1,25.9,1,06/29/21,25.9,1,379,0,0,1
524577,44,1,36.9,2,11/24/21,1.845,3,329,1,0,1
524578,54,1,50.9,6,08/23/21,46.319,1,991,0,0,1
524579,20,1,40.9,2,12/14/21,33.947,2,330,0,0,1
524580,57,0,16.6,6,04/28/21,14.276,2,397,0,1,0
524581,29,1,56.9,2,11/30/21,14.225,0,638,0,0,0
524582,59,1,25,4,11/30/21,5,1,1031,0,0,0
524583,60,0,34.5,2,11/05/21,1.725,0,343,0,0,0
524584,63,1,37.7,5,09/27/21,32.799,0,222,3,0,0
524585,56,1,34.9,2,03/16/21,20.94,3,376,1,1,0
524586,32,0,42.1,1,02/02/21,42.1,1,441,0,0,0
524587,51,1,40.1,5,10/04/21,2.005,3,837,0,0,1
524588,27,1,22.3,3,09/18/21,15.387,1,1045,1,0,0
524589,22,0,13,7,12/27/21,9.75,3,752,0,0,1
524590,52,1,36.2,4,01/20/21,5.43,0,1016,1,0,1
524591,54,1,9.9,4,06/04/21,7.326,0,191,0,0,0
524592,56,1,35.5,1,10/01/21,35.5,1,835,0,1,1
524593,26,0,35.3,3,04/28/21,1.765,2,597,0,0,0
524594,23,0,18.8,6,12/31/21,4.512,0,920,1,0,0
524595,44,0,47.3,3,03/09/21,13.244,0,524,0,0,0
524596,45,1,33.5,5,01/10/21,26.13,0,732,0,0,0
524597,34,1,23.1,5,12/29/21,20.79,1,1000,0,0,1
524598,17,0,32.1,1,01/02/21,32.1,1,666,0,1,0
524599,49,0,54.3,7,12/20/21,19.005,3,854,0,0,1
524600,31,0,4.6,1,03/26/21,4.6,3,962,0,1,0
524601,63,1,48.3,4,02/01/21,42.504,3,691,0,0,0
524602,59,1,14.2,5,10/16/21,12.212,2,215,0,0,0
524603,42,0,37.9,6,04/27/21,34.11,0,928,0,1,1
524604,31,0,26.8,4,07/18/21,19.832,3,768,1,0,0
524605,38,1,30.7,3,05/04/21,19.341,2,600,1,0,0
524606,55,1,42.7,1,10/25/21,42.7,1,794,0,1,1
524607,56,0,2.8,4,03/20/21,2.716,1,133,0,0,0
524608,25,1,36.7,3,12/12/21,18.35,0,328,1,0,0
524609,42,1,41.1,3,07/29/21,4.11,1,450,0,0,0
524610,58,0,36.6,1,10/31/21,36.6,1,368,0,0,0
524611,17,1,31.2,4,08/12/21,29.328,0,528,0,0,1
524612,53,0,49.1,3,04/07/21,45.663,0,678,0,0,0
524613,43,0,28.6,2,04/22/21,5.434,3,962,0,0,1
524614,52,1,34.1,2,01/04/21,31.372,1,1044,0,0,0
524615,28,0,34.1,3,03/07/21,23.529,3,583,1,0,0
524616,36,0,16.1,1,04/13/21,16.1,2,710,0,0,0
524617,39,1,46.7,1,12/21/21,46.7,3,236,1,0,0
524618,60,0,24,4,09/16/21,23.52,2,718,0,0,0
524619,33,0,45.5,1,09/15/21,45.5,1,668,0,0,1
524620,16,1,4.5,2,01/26/21,2.385,2,913,1,0,0
524621,44,1,35,7,05/25/21,2.1,0,1034,1,1,0
524622,46,1,16.3,5,07/11/21,0.489,2,852,0,0,0
524623,62,1,33.9,6,04/18/21,16.95,3,289,0,0,0
524624,56,0,29.2,1,04/17/21,29.2,0,131,0,1,0
524625,57,1,36.1,7,09/24/21,11.913,1,1012,3,1,0
524626,28,1,33.3,2,02/28/21,14.652,0,534,0,0,0
524627,46,1,54.7,5,10/30/21,47.042,1,965,2,0,0
524628,52,1,37.1,4,02/06/21,1.855,3,1021,1,1,0
524629,44,0,14.7,7,04/23/21,11.907,0,468,1,1,1
524630,44,1,32.5,5,01/07/21,19.175,1,769,1,0,0
524631,52,0,37.7,7,08/10/21,33.176,2,158,1,0,0
524632,28,1,11.5,3,03/28/21,2.53,1,217,3,0,0
524633,41,0,37.9,5,02/18/21,12.507,3,1013,0,0,0
524634,58,1,34.3,5,09/28/21,13.72,2,133,0,1,1
524635,59,1,21.9,7,01/28/21,7.446,1,635,0,0,0
524636,52,1,30,1,05/10/21,30,0,1054,2,0,1
524637,60,1,18.7,1,06/24/21,18.7,3,1057,0,0,0
524638,43,0,24.1,1,12/17/21,24.1,3,769,0,0,0
524639,39,1,13.8,1,01/04/21,13.8,3,579,0,0,0
524640,42,0,39.6,6,03/27/21,1.188,1,282,0,0,0
524641,52,1,21.2,4,05/23/21,18.02,1,661,1,0,0
524642,41,0,35.9,7,04/22/21,6.821,0,273,0,0,0
524643,45,1,33.5,6,05/09/21,4.02,2,465,3,1,1
524644,31,0,55.1,7,04/18/21,13.224,2,417,0,0,0
524645,16,0,2.4,4,05/12/21,1.728,0,823,0,0,0
524646,57,1,23.2,6,10/20/21,13.92,2,931,0,0,0
524647,27,1,41.7,3,07/01/21,12.093,1,499,1,0,0
524648,32,0,1.1,1,09/09/21,1.1,1,983,1,1,0
524649,27,0,16.2,5,12/31/21,2.916,1,935,3,0,1
524650,46,0,18.8,2,08/09/21,11.844,3,690,0,0,0
524651,59,1,57.3,1,10/21/21,57.3,1,848,3,0,0
524652,39,1,8.3,1,12/30/21,8.3,3,784,2,0,0
524653,46,1,33.8,6,02/15/21,31.434,0,778,0,0,0
524654,44,1,38.7,7,02/05/21,33.669,2,239,3,0,0
524655,39,0,31.1,6,11/29/21,13.373,0,868,0,1,1
524656,35,0,1.9,5,04/04/21,0.266,2,200,3,0,0
524657,33,0,34.1,5,10/30/21,21.142,2,653,3,1,0
524658,51,1,29.6,1,08/30/21,29.6,1,370,0,0,0
524659,18,1,10.2,7,12/12/21,7.548,0,721,0,0,0
524660,36,1,19.7,5,09/24/21,4.334,0,179,0,0,0
524661,44,1,10.2,3,03/06/21,6.732,2,361,0,0,0
524662,16,0,27.9,2,01/31/21,8.091,2,345,1,1,0
524663,42,1,28.4,7,02/13/21,26.696,1,535,1,1,0
524664,46,1,52.7,7,11/15/21,2.635,1,373,0,1,0
524665,16,0,33.5,5,10/05/21,4.355,2,284,1,0,0
524666,32,1,39.5,2,05/20/21,25.675,0,890,0,0,1
524667,32,0,11.8,6,12/09/21,7.316,2,342,3,1,0
524668,45,1,33.3,4,09/01/21,30.969,1,362,0,0,0
524669,25,1,9.2,2,08/11/21,8.74,0,991,1,0,0
524670,18,0,30.1,6,01/14/21,14.448,2,799,0,0,1
524671,20,0,41.3,4,04/19/21,15.694,3,956,3,1,1
524672,51,0,20.5,7,03/26/21,13.735,0,939,1,1,1
524673,39,1,18.4,4,06/06/21,17.112,0,367,0,0,0
524674,60,1,45.7,4,02/09/21,5.484,1,878,0,0,0
524675,19,1,33.2,7,04/09/21,32.536,0,204,3,0,1
524676,18,1,19.3,7,03/10/21,15.633,0,563,3,1,0
524677,17,1,22,1,12/25/21,22,2,1002,0,0,0
524678,34,1,46.3,2,08/17/21,8.797,1,314,0,0,1
524679,48,1,11.5,2,05/12/21,10.465,2,902,3,0,0
524680,28,1,15.1,2,01/24/21,9.362,2,861,3,1,0
524681,57,1,48.7,7,05/23/21,22.889,3,147,1,0,1
524682,54,0,48.3,2,01/09/21,11.592,2,765,2,0,0
524683,32,1,7.1,7,01/04/21,5.893,0,357,0,0,1
524684,38,0,37.1,1,04/25/21,37.1,0,663,0,0,1
524685,56,0,27.2,7,12/10/21,14.96,2,211,0,0,0
524686,54,0,33.3,5,09/25/21,29.97,1,706,3,0,0
524687,31,1,18,1,09/11/21,18,1,743,0,0,1
524688,37,1,51.5,7,09/28/21,37.08,2,848,0,0,1
524689,40,1,48.9,3,12/31/21,22.983,3,971,1,0,0
524690,37,0,40,6,02/17/21,16.8,1,189,1,1,0
524691,43,0,7.8,6,10/15/21,6.474,3,662,1,0,0
524692,39,0,39.1,1,08/18/21,39.1,0,682,0,0,1
524693,31,1,6.6,2,04/26/21,3.762,2,910,0,0,0
524694,16,0,55.5,1,04/24/21,55.5,2,877,3,0,0
524695,24,0,36.2,2,01/12/21,21.358,3,761,1,1,0
524696,24,1,36.4,7,07/22/21,28.392,0,607,1,0,0
524697,27,1,29.1,2,02/13/21,13.968,1,254,2,0,0
524698,36,1,18.5,6,07/14/21,15.355,1,563,1,1,0
524699,37,1,30.4,7,02/13/21,6.992,1,506,0,0,0
524700,38,0,23.4,4,03/03/21,9.36,2,231,0,0,0
524701,21,1,11.8,2,06/28/21,9.204,2,141,0,0,0
524702,53,1,44.9,3,08/16/21,16.164,3,129,0,1,0
524703,62,0,56.3,3,09/27/21,44.477,0,225,0,1,1
524704,17,1,37.8,6,11/09/21,22.302,1,961,2,0,0
524705,19,1,16.3,2,09/11/21,9.454,3,188,1,0,1
524706,49,1,16.6,6,09/22/21,15.106,0,1038,0,1,0
524707,21,0,33.5,4,10/25/21,15.41,1,764,2,0,0
524708,20,0,21.4,5,06/20/21,1.926,1,610,1,0,0
524709,45,1,45.1,6,02/26/21,35.178,2,474,2,0,0
524710,21,0,5.9,2,03/23/21,1.829,0,474,0,0,1
524711,29,1,39.4,1,01/04/21,39.4,1,517,0,1,0
524712,48,1,25.2,6,07/24/21,11.592,3,1033,0,0,0
524713,63,1,58.7,6,04/04/21,36.394,2,218,0,0,0
524714,23,1,36.7,5,10/07/21,33.764,0,961,0,1,0
524715,46,1,21.3,5,03/30/21,7.881,1,297,1,0,0
524716,54,0,19.8,1,02/11/21,19.8,1,224,0,0,1
524717,42,1,39,1,07/13/21,39,0,447,0,1,0
524718,53,1,23.4,4,04/06/21,14.04,1,1062,1,0,0
524719,61,1,21.1,6,12/20/21,15.825,3,566,2,0,0
524720,39,1,19.1,6,07/21/21,0.191,1,216,0,0,0
524721,27,1,53.1,7,05/09/21,27.612,0,517,0,1,1
524722,60,1,34.5,6,07/22/21,19.32,1,519,0,0,0
524723,60,0,36.6,5,05/13/21,14.274,0,936,0,0,1
524724,16,0,37.7,2,06/24/21,33.176,1,601,0,1,0
524725,42,1,9.7,7,07/11/21,8.536,3,518,0,0,0
524726,42,1,9.8,4,12/08/21,0.49,0,700,1,0,0
524727,54,0,18.9,1,04/24/21,18.9,1,1020,0,0,1
524728,30,1,41.5,1,07/15/21,41.5,2,613,1,0,0
524729,32,0,11,1,03/01/21,11,3,512,0,0,1
524730,53,1,12.6,3,08/10/21,2.394,1,560,0,0,0
524731,44,1,4.8,7,02/15/21,3.6,0,620,1,0,0
524732,27,0,36.6,7,12/18/21,32.574,3,575,0,0,0
524733,23,0,17.4,7,10/17/21,7.134,0,223,1,0,0
524734,32,1,46.5,4,11/14/21,0.465,3,379,0,0,0
524735,17,1,46.7,2,09/15/21,22.883,0,520,0,1,0
524736,54,0,45.9,7,01/24/21,16.983,2,156,0,0,0
524737,45,1,48.3,6,02/20/21,23.667,0,963,0,0,0
524738,39,1,15.2,7,12/14/21,9.728,1,658,0,0,0
524739,28,1,12.6,1,07/12/21,12.6,1,703,1,1,0
524740,59,1,12,4,09/01/21,4.8,1,522,0,0,0
524741,43,0,36.8,3,09/20/21,4.784,1,645,0,0,0
524742,17,1,32.8,6,07/11/21,22.632,1,773,0,0,1
524743,32,1,30,2,04/04/21,7.2,0,288,0,0,1
524744,44,1,39.1,4,07/14/21,0.391,1,169,1,0,1
524745,54,0,15.8,5,06/19/21,9.48,3,990,3,0,0
524746,50,1,30.4,6,02/01/21,1.216,3,652,0,0,1
524747,47,1,34,7,01/28/21,9.86,2,292,0,0,0
524748,46,0,28.1,6,10/24/21,5.339,3,344,2,0,0
524749,29,1,11.4,6,09/14/21,5.13,2,796,0,0,0
524750,47,1,5,7,10/09/21,1.95,0,1016,0,0,0
524751,41,0,54.9,5,03/15/21,4.392,3,727,1,0,0
524752,40,1,16.1,3,04/10/21,0.805,2,177,0,0,1
524753,17,0,55.5,3,03/11/21,17.76,3,1065,0,0,0
524754,33,1,58.5,3,04/18/21,21.645,0,713,0,0,0
524755,36,0,31,1,04/01/21,31,0,659,0,0,1
524756,51,1,25,4,11/21/21,1,1,154,0,1,0
524757,63,0,18.7,7,12/03/21,2.244,0,368,0,0,1
524758,62,1,46.5,3,03/05/21,33.945,1,259,1,0,0
524759,47,0,15.2,3,06/18/21,7.448,1,957,0,0,0
524760,18,1,20.2,4,02/14/21,17.978,3,317,0,0,0
524761,44,1,30.4,7,08/17/21,28.88,2,933,0,0,1
524762,22,0,32.9,7,07/05/21,32.571,3,927,0,0,0
524763,27,1,39.5,6,07/05/21,3.16,1,257,0,0,0
524764,49,0,10.8,1,07/02/21,10.8,0,718,3,0,0
524765,26,0,59.5,6,04/21/21,49.98,3,418,0,0,1
524766,56,0,27.9,4,01/18/21,10.881,1,820,0,0,0
524767,46,1,10.2,1,12/05/21,10.2,0,945,0,0,0
524768,28,0,54.1,7,04/01/21,28.132,0,863,1,0,0
524769,18,0,31.1,7,12/20/21,5.287,1,1006,1,0,1
524770,25,1,29.3,6,06/13/21,26.077,2,311,0,0,0
524771,33,0,16,3,07/19/21,5.28,1,464,1,0,1
524772,32,0,50.9,1,01/08/21,50.9,1,970,0,0,0
524773,38,0,4.5,1,01/20/21,4.5,3,322,3,0,1
524774,29,1,59.3,2,07/31/21,37.359,0,654,0,0,1
524775,38,1,41.7,2,09/29/21,2.085,1,500,1,1,0
524776,59,1,37.9,1,11/05/21,37.9,0,267,3,0,0
524777,16,0,45.9,5,01/28/21,10.098,3,656,1,0,0
524778,38,1,12.9,4,11/16/21,10.965,1,809,0,0,0
524779,46,1,20.3,7,03/18/21,16.646,3,526,0,0,0
524780,46,0,14.3,2,06/06/21,13.728,1,1039,1,0,0
524781,48,1,48.3,6,06/26/21,38.157,3,277,1,0,0
524782,16,1,29.4,6,05/01/21,27.636,3,854,1,1,0
524783,33,1,54.5,3,03/01/21,49.05,0,747,3,0,1
524784,56,0,39.1,2,06/18/21,14.858,2,867,0,1,0
524785,21,1,1.7,2,06/04/21,1.173,1,248,0,0,0
524786,31,1,34.6,3,12/18/21,6.92,3,513,1,1,0
524787,25,0,34.1,3,02/25/21,16.368,2,677,0,0,0
524788,62,1,30.9,4,11/22/21,12.36,0,569,3,0,0
524789,18,1,4.8,3,04/04/21,2.592,2,928,2,0,0
524790,54,1,6.3,1,12/29/21,6.3,1,771,1,0,0
524791,25,1,24.8,6,06/08/21,13.392,3,659,0,0,1
524792,25,0,36.9,5,10/05/21,14.76,0,687,0,0,0
524793,37,0,33.4,7,11/29/21,20.04,0,234,0,0,0
524794,51,1,31.5,6,08/09/21,9.135,3,1068,3,0,0
524795,46,0,56.7,4,10/20/21,1.134,3,460,0,0,1
524796,48,0,38.5,4,10/28/21,16.17,0,668,0,0,0
524797,26,1,30.7,1,08/09/21,30.7,1,852,0,0,0
524798,30,1,33,2,12/31/21,4.95,3,547,1,1,0
524799,55,1,38.9,4,07/01/21,26.063,2,846,0,0,0
524800,56,1,45.9,7,01/16/21,42.687,3,858,1,0,0
524801,54,0,5.9,3,02/14/21,3.009,0,810,1,0,0
524802,35,0,34,4,02/15/21,29.58,0,314,3,1,0
524803,33,1,1.2,6,11/20/21,1.092,2,595,0,0,0
524804,39,1,54.7,1,06/06/21,54.7,1,211,0,0,0
524805,36,1,36.9,7,03/07/21,28.413,0,829,0,0,1
524806,53,1,15.7,6,10/23/21,2.669,3,519,1,0,1
524807,41,0,4.2,7,01/12/21,3.36,0,975,0,1,0
524808,63,0,16.7,5,07/22/21,14.195,1,831,0,0,0
524809,23,1,48.7,7,05/23/21,3.409,1,605,3,0,0
524810,24,1,32.5,6,01/29/21,21.775,0,618,0,1,0
524811,36,1,26.5,2,09/11/21,19.61,2,395,3,1,1
524812,60,1,37.5,5,01/31/21,32.625,3,651,0,0,0
524813,52,1,12.4,7,06/12/21,6.572,2,726,0,0,0
524814,27,1,11.8,1,02/03/21,11.8,1,826,0,0,0
524815,42,1,43.1,5,05/24/21,4.31,1,530,1,0,0
524816,50,1,20.6,4,02/06/21,10.712,1,1009,0,0,0
524817,29,1,29.3,3,11/14/21,8.497,3,190,0,0,0
524818,19,1,11.5,1,01/13/21,11.5,1,725,1,0,0
524819,55,1,7.9,4,03/23/21,7.742,3,319,1,0,0
524820,22,0,24.9,7,06/21/21,19.671,0,980,0,1,1
524821,44,1,58.5,1,07/29/21,58.5,2,581,0,0,0
524822,32,0,47.1,7,01/20/21,28.26,2,751,0,0,0
524823,50,1,31.7,6,10/17/21,26.311,1,376,0,0,0
524824,54,1,48.1,4,06/26/21,12.025,2,682,0,0,0
524825,39,0,14.9,4,01/24/21,3.874,1,713,1,1,0
524826,16,1,7.9,6,10/22/21,2.923,1,629,0,0,0
524827,29,1,33.2,3,08/10/21,28.552,3,548,3,0,0
524828,57,1,11.1,3,01/20/21,6.771,0,895,0,0,0
524829,43,1,17.3,3,06/10/21,14.186,3,351,0,0,0
524830,44,1,23.1,1,03/10/21,23.1,0,409,0,0,0
524831,39,1,25.2,2,11/25/21,19.656,0,297,0,0,0
524832,16,1,22,6,05/03/21,1.54,3,572,0,0,0
524833,24,0,15.4,2,01/28/21,11.858,0,732,0,0,0
524834,46,1,10,4,03/31/21,9.4,3,557,0,0,0
524835,24,1,33.6,6,04/21/21,2.352,3,461,1,1,0
524836,55,1,50.5,6,10/07/21,49.995,1,664,0,0,0
524837,27,1,21.7,5,07/08/21,9.982,1,185,0,0,0
524838,29,1,52.9,3,01/30/21,8.464,0,734,1,0,0
524839,29,1,7.3,2,04/01/21,1.022,0,569,0,0,0
524840,22,0,25.6,5,02/13/21,17.152,0,992,1,0,1
524841,38,1,15.8,2,02/04/21,2.686,2,762,1,0,0
524842,30,1,26.4,6,05/11/21,1.056,3,778,0,0,1
524843,24,1,22.5,3,05/11/21,4.275,1,921,1,0,0
